a_date,a_country_iso2,asn_count
2022-03-24,KZ,169
2022-03-25,KZ,169
2022-03-26,KZ,169
2022-03-27,KZ,169
2022-03-28,KZ,169
2022-03-29,KZ,169
2022-03-30,KZ,169
2022-03-31,KZ,169
2022-04-01,KZ,169
2022-04-02,KZ,169
2022-04-03,KZ,169
2022-04-04,KZ,169
2022-04-05,KZ,169
2022-04-06,KZ,169
2022-04-07,KZ,169
2022-04-08,KZ,169
2022-04-09,KZ,169
2022-04-10,KZ,169
2022-04-11,KZ,169
2022-04-12,KZ,169
2022-04-13,KZ,169
2022-04-14,KZ,169
2022-04-15,KZ,169
2022-04-16,KZ,169
2022-04-17,KZ,169
2022-04-18,KZ,169
2022-04-19,KZ,169
2022-04-20,KZ,169
2022-04-21,KZ,169
2022-04-22,KZ,169
2022-04-23,KZ,169
2022-04-24,KZ,169
2022-04-25,KZ,169
2022-04-26,KZ,169
2022-04-27,KZ,169
2022-04-28,KZ,169
2022-04-29,KZ,169
2022-04-30,KZ,169
2022-05-01,KZ,169
2022-05-02,KZ,169
2022-05-03,KZ,169
2022-05-04,KZ,170
2022-05-05,KZ,170
2022-05-06,KZ,170
2022-05-07,KZ,170
2022-05-08,KZ,170
2022-05-09,KZ,170
2022-05-10,KZ,170
2022-05-11,KZ,170
2022-05-12,KZ,170
2022-05-13,KZ,170
2022-05-14,KZ,170
2022-05-15,KZ,170
2022-05-16,KZ,170
2022-05-17,KZ,170
2022-05-18,KZ,170
2022-05-19,KZ,170
2022-05-20,KZ,170
2022-05-21,KZ,170
2022-05-22,KZ,170
2022-05-23,KZ,170
2022-05-24,KZ,170
2022-05-25,KZ,169
2022-05-26,KZ,169
2022-05-27,KZ,169
2022-05-28,KZ,169
2022-05-29,KZ,169
2022-05-30,KZ,169
2022-05-31,KZ,169
2022-06-01,KZ,168
2022-06-02,KZ,168
2022-06-03,KZ,168
2022-06-04,KZ,168
2022-06-05,KZ,168
2022-06-06,KZ,168
2022-06-07,KZ,168
2022-06-08,KZ,168
2022-06-09,KZ,168
2022-06-10,KZ,168
2022-06-11,KZ,168
2022-06-12,KZ,168
2022-06-13,KZ,168
2022-06-14,KZ,168
2022-06-15,KZ,168
2022-06-16,KZ,168
2022-06-17,KZ,167
2022-06-18,KZ,167
2022-06-19,KZ,167
2022-06-20,KZ,167
2022-06-21,KZ,167
2022-06-22,KZ,167
2022-06-23,KZ,167
2022-06-24,KZ,167
2022-06-25,KZ,167
2022-06-26,KZ,167
2022-06-27,KZ,167
2022-06-28,KZ,167
2022-06-29,KZ,167
2022-06-30,KZ,167
2022-07-01,KZ,167
2022-07-02,KZ,167
2022-07-03,KZ,167
2022-07-04,KZ,167
2022-07-05,KZ,167
2022-07-06,KZ,167
2022-07-07,KZ,167
2022-07-08,KZ,167
2022-07-09,KZ,167
2022-07-10,KZ,167
2022-07-11,KZ,167
2022-07-12,KZ,167
2022-07-13,KZ,167
2022-07-14,KZ,167
2022-07-15,KZ,167
2022-07-16,KZ,167
2022-07-17,KZ,167
2022-07-18,KZ,167
2022-07-19,KZ,167
2022-07-20,KZ,167
2022-07-21,KZ,167
2022-07-22,KZ,167
2022-07-23,KZ,167
2022-07-24,KZ,167
2022-07-25,KZ,167
2022-07-26,KZ,167
2022-07-27,KZ,167
2022-07-28,KZ,167
2022-07-29,KZ,167
2022-07-30,KZ,167
2022-07-31,KZ,167
2022-08-01,KZ,167
2022-08-02,KZ,167
2022-08-03,KZ,167
2022-08-04,KZ,166
2022-08-05,KZ,166
2022-08-06,KZ,166
2022-08-07,KZ,166
2022-08-08,KZ,166
2022-08-09,KZ,166
2022-08-10,KZ,166
2022-08-11,KZ,166
2022-08-12,KZ,166
2022-08-13,KZ,166
2022-08-14,KZ,166
2022-08-15,KZ,166
2022-08-16,KZ,166
2022-08-17,KZ,166
2022-08-18,KZ,168
2022-08-19,KZ,168
2022-08-20,KZ,168
2022-08-21,KZ,168
2022-08-22,KZ,168
2022-08-23,KZ,168
2022-08-24,KZ,168
2022-08-25,KZ,168
2022-08-26,KZ,168
2022-08-27,KZ,168
2022-08-28,KZ,168
2022-08-29,KZ,168
2022-08-30,KZ,168
2022-08-31,KZ,168
2022-09-01,KZ,168
2022-09-02,KZ,168
2022-09-03,KZ,168
2022-09-04,KZ,168
2022-09-05,KZ,168
2022-09-06,KZ,168
2022-09-07,KZ,168
2022-09-08,KZ,168
2022-09-09,KZ,168
2022-09-10,KZ,168
2022-09-11,KZ,168
2022-09-12,KZ,168
2022-09-13,KZ,168
2022-09-14,KZ,168
2022-09-15,KZ,168
2022-09-16,KZ,168
2022-09-17,KZ,168
2022-09-18,KZ,168
2022-09-19,KZ,168
2022-09-20,KZ,168
2022-09-21,KZ,168
2022-09-22,KZ,168
2022-09-23,KZ,168
2022-09-24,KZ,168
2022-09-25,KZ,168
2022-09-26,KZ,168
2022-09-27,KZ,168
2022-09-28,KZ,168
2022-09-29,KZ,168
2022-09-30,KZ,168
2022-10-01,KZ,168
2022-10-02,KZ,168
2022-10-03,KZ,169
2022-10-04,KZ,169
2022-10-05,KZ,169
2022-10-06,KZ,169
2022-10-07,KZ,169
2022-10-08,KZ,169
2022-10-09,KZ,169
2022-10-10,KZ,169
2022-10-11,KZ,169
2022-10-12,KZ,169
2022-10-13,KZ,171
2022-10-14,KZ,171
2022-10-15,KZ,171
2022-10-16,KZ,171
2022-10-17,KZ,171
2022-10-18,KZ,170
2022-10-19,KZ,170
2022-10-20,KZ,170
2022-10-21,KZ,170
2022-10-22,KZ,170
2022-10-23,KZ,170
2022-10-24,KZ,170
2022-10-25,KZ,170
2022-10-26,KZ,170
2022-10-27,KZ,170
2022-10-28,KZ,171
2022-10-29,KZ,171
2022-10-30,KZ,171
2022-10-31,KZ,171
2022-11-01,KZ,171
2022-11-02,KZ,171
2022-11-03,KZ,171
2022-11-04,KZ,171
2022-11-05,KZ,171
2022-11-06,KZ,171
2022-11-07,KZ,171
2022-11-08,KZ,171
2022-11-09,KZ,171
2022-11-10,KZ,171
2022-11-11,KZ,171
2022-11-12,KZ,171
2022-11-13,KZ,171
2022-11-14,KZ,171
2022-11-15,KZ,171
2022-11-16,KZ,171
2022-11-17,KZ,171
2022-11-18,KZ,172
2022-11-19,KZ,172
2022-11-20,KZ,172
2022-11-21,KZ,172
2022-11-22,KZ,172
2022-11-23,KZ,172
2022-11-24,KZ,173
2022-11-25,KZ,173
2022-11-26,KZ,173
2022-11-27,KZ,173
2022-11-28,KZ,173
2022-11-29,KZ,173
2022-11-30,KZ,176
2022-12-01,KZ,176
2022-12-02,KZ,176
2022-12-03,KZ,176
2022-12-04,KZ,176
2022-12-05,KZ,176
2022-12-06,KZ,176
2022-12-07,KZ,176
2022-12-08,KZ,176
2022-12-09,KZ,176
2022-12-10,KZ,176
2022-12-11,KZ,176
2022-12-12,KZ,176
2022-12-13,KZ,176
2022-12-14,KZ,176
2022-12-15,KZ,176
2022-12-16,KZ,176
2022-12-17,KZ,176
2022-12-18,KZ,176
2022-12-19,KZ,176
2022-12-20,KZ,176
2022-12-21,KZ,176
2022-12-22,KZ,177
2022-12-23,KZ,177
2022-12-24,KZ,177
2022-12-25,KZ,177
2022-12-26,KZ,177
2022-12-27,KZ,177
2022-12-28,KZ,177
2022-12-29,KZ,177
2022-12-30,KZ,177
2022-12-31,KZ,177
2023-01-01,KZ,177
2023-01-02,KZ,177
2023-01-03,KZ,177
2023-01-04,KZ,177
2023-01-05,KZ,177
2023-01-06,KZ,177
2023-01-07,KZ,177
2023-01-08,KZ,177
2023-01-09,KZ,178
2023-01-10,KZ,178
2023-01-11,KZ,178
2023-01-12,KZ,178
2023-01-13,KZ,179
2023-01-14,KZ,179
2023-01-15,KZ,179
2023-01-16,KZ,179
2023-01-17,KZ,179
2023-01-18,KZ,179
2023-01-19,KZ,179
2023-01-20,KZ,179
2023-01-21,KZ,179
2023-01-22,KZ,179
2023-01-23,KZ,179
2023-01-24,KZ,179
2023-01-25,KZ,179
2023-01-26,KZ,179
2023-01-27,KZ,179
2023-01-28,KZ,179
2023-01-29,KZ,179
2023-01-30,KZ,179
2023-01-31,KZ,179
2023-02-01,KZ,179
2023-02-02,KZ,180
2023-02-03,KZ,180
2023-02-04,KZ,180
2023-02-05,KZ,180
2023-02-06,KZ,180
2023-02-07,KZ,180
2023-02-08,KZ,180
2023-02-09,KZ,180
2023-02-10,KZ,180
2023-02-11,KZ,180
2023-02-12,KZ,180
2023-02-13,KZ,180
2023-02-14,KZ,180
2023-02-15,KZ,180
2023-02-16,KZ,180
2023-02-17,KZ,180
2023-02-18,KZ,180
2023-02-19,KZ,180
2023-02-20,KZ,180
2023-02-21,KZ,180
2023-02-22,KZ,180
2023-02-23,KZ,180
2023-02-24,KZ,180
2023-02-25,KZ,180
2023-02-26,KZ,180
2023-02-27,KZ,180
2023-02-28,KZ,180
2023-03-01,KZ,180
2023-03-02,KZ,180
2023-03-03,KZ,180
2023-03-04,KZ,180
2023-03-05,KZ,180
2023-03-06,KZ,180
2023-03-07,KZ,180
2023-03-08,KZ,180
2023-03-09,KZ,180
2023-03-10,KZ,180
2023-03-11,KZ,180
2023-03-12,KZ,180
2023-03-13,KZ,180
2023-03-14,KZ,180
2023-03-15,KZ,180
2023-03-16,KZ,180
2023-03-17,KZ,180
2023-03-18,KZ,180
2023-03-19,KZ,180
2023-03-20,KZ,180
2023-03-21,KZ,180
2023-03-22,KZ,180
2023-03-23,KZ,180
2023-03-24,KZ,180
2023-03-25,KZ,180
2023-03-26,KZ,180
2023-03-27,KZ,180
2023-03-28,KZ,180
2023-03-29,KZ,180
2023-03-30,KZ,180
2023-03-31,KZ,180
2023-04-01,KZ,180
2023-04-02,KZ,180
2023-04-03,KZ,180
2023-04-04,KZ,180
2023-04-05,KZ,180
2023-04-06,KZ,180
2023-04-07,KZ,180
2023-04-08,KZ,180
2023-04-09,KZ,180
2023-04-10,KZ,180
2023-04-11,KZ,180
2023-04-12,KZ,180
2023-04-13,KZ,180
2023-04-14,KZ,180
2023-04-15,KZ,180
2023-04-16,KZ,180
2023-04-17,KZ,180
2023-04-18,KZ,180
2023-04-19,KZ,180
2023-04-20,KZ,181
2023-04-21,KZ,181
2023-04-22,KZ,181
2023-04-23,KZ,181
2023-04-24,KZ,181
2023-04-25,KZ,182
2023-04-26,KZ,182
2023-04-27,KZ,182
2023-04-28,KZ,182
2023-04-29,KZ,182
2023-04-30,KZ,182
2023-05-01,KZ,182
2023-05-02,KZ,183
2023-05-03,KZ,183
2023-05-04,KZ,183
2023-05-05,KZ,183
2023-05-06,KZ,183
2023-05-07,KZ,183
2023-05-08,KZ,183
2023-05-09,KZ,183
2023-05-10,KZ,183
2023-05-11,KZ,183
2023-05-12,KZ,183
2023-05-13,KZ,183
2023-05-14,KZ,183
2023-05-15,KZ,183
2023-05-16,KZ,183
2023-05-17,KZ,183
2023-05-18,KZ,183
2023-05-19,KZ,183
2023-05-20,KZ,183
2023-05-21,KZ,183
2023-05-22,KZ,183
2023-05-23,KZ,184
2023-05-24,KZ,184
2023-05-25,KZ,184
2023-05-26,KZ,184
2023-05-27,KZ,184
2023-05-28,KZ,184
2023-05-29,KZ,184
2023-05-30,KZ,184
2023-05-31,KZ,184
2023-06-01,KZ,184
2023-06-02,KZ,184
2023-06-03,KZ,184
2023-06-04,KZ,184
2023-06-05,KZ,184
2023-06-06,KZ,184
2023-06-07,KZ,184
2023-06-08,KZ,186
2023-06-09,KZ,186
2023-06-10,KZ,186
2023-06-11,KZ,186
2023-06-12,KZ,186
2023-06-13,KZ,186
2023-06-14,KZ,186
2023-06-15,KZ,186
2023-06-16,KZ,186
2023-06-17,KZ,186
2023-06-18,KZ,186
2023-06-19,KZ,188
2023-06-20,KZ,188
2023-06-21,KZ,188
2023-06-22,KZ,188
2023-06-23,KZ,188
2023-06-24,KZ,188
2023-06-25,KZ,188
2023-06-26,KZ,188
2023-06-27,KZ,188
2023-06-28,KZ,188
2023-06-29,KZ,188
2023-06-30,KZ,188
2023-07-01,KZ,188
2023-07-02,KZ,188
2023-07-03,KZ,189
2023-07-04,KZ,189
2023-07-05,KZ,189
2023-07-06,KZ,189
2023-07-07,KZ,189
2023-07-08,KZ,189
2023-07-09,KZ,189
2023-07-10,KZ,189
2023-07-11,KZ,189
2023-07-12,KZ,189
2023-07-13,KZ,189
2023-07-14,KZ,189
2023-07-15,KZ,189
2023-07-16,KZ,189
2023-07-17,KZ,189
2023-07-18,KZ,189
2023-07-19,KZ,189
2023-07-20,KZ,189
2023-07-21,KZ,189
2023-07-22,KZ,189
2023-07-23,KZ,189
2023-07-24,KZ,189
2023-07-25,KZ,190
2023-07-26,KZ,190
2023-07-27,KZ,190
2023-07-28,KZ,191
2023-07-29,KZ,191
2023-07-30,KZ,191
2023-07-31,KZ,191
2023-08-01,KZ,191
2023-08-02,KZ,191
2023-08-03,KZ,191
2023-08-04,KZ,191
2023-08-05,KZ,191
2023-08-06,KZ,191
2023-08-07,KZ,191
2023-08-08,KZ,191
2023-08-09,KZ,191
2023-08-10,KZ,191
2023-08-11,KZ,190
2023-08-12,KZ,190
2023-08-13,KZ,190
2023-08-14,KZ,190
2023-08-15,KZ,190
2023-08-16,KZ,190
2023-08-17,KZ,190
2023-08-18,KZ,190
2023-08-19,KZ,190
2023-08-20,KZ,190
2023-08-21,KZ,190
2023-08-22,KZ,190
2023-08-23,KZ,190
2023-08-24,KZ,190
2023-08-25,KZ,190
2023-08-26,KZ,190
2023-08-27,KZ,190
2023-08-28,KZ,190
2023-08-29,KZ,191
2023-08-30,KZ,191
2023-08-31,KZ,191
2023-09-01,KZ,191
2023-09-02,KZ,191
2023-09-03,KZ,191
2023-09-04,KZ,191
2023-09-05,KZ,191
2023-09-06,KZ,192
2023-09-07,KZ,192
2023-09-08,KZ,192
2023-09-09,KZ,192
2023-09-10,KZ,192
2023-09-11,KZ,192
2023-09-12,KZ,192
2023-09-13,KZ,192
2023-09-14,KZ,192
2023-09-15,KZ,192
2023-09-16,KZ,192
2023-09-17,KZ,192
2023-09-18,KZ,192
2023-09-19,KZ,192
2023-09-20,KZ,192
2023-09-21,KZ,192
2023-09-22,KZ,192
2023-09-23,KZ,192
2023-09-24,KZ,192
2023-09-25,KZ,192
2023-09-26,KZ,192
2023-09-27,KZ,193
2023-09-28,KZ,193
2023-09-29,KZ,193
2023-09-30,KZ,193
2023-10-01,KZ,193
2023-10-02,KZ,193
2023-10-03,KZ,193
2023-10-04,KZ,193
2023-10-05,KZ,193
2023-10-06,KZ,194
2023-10-07,KZ,194
2023-10-08,KZ,194
2023-10-09,KZ,194
2023-10-10,KZ,194
2023-10-11,KZ,195
2023-10-12,KZ,195
2023-10-13,KZ,195
2023-10-14,KZ,195
2023-10-15,KZ,195
2023-10-16,KZ,197
2023-10-17,KZ,198
2023-10-18,KZ,198
2023-10-19,KZ,198
2023-10-20,KZ,198
2023-10-21,KZ,198
2023-10-22,KZ,198
2023-10-23,KZ,198
2023-10-24,KZ,198
2023-10-25,KZ,198
2023-10-26,KZ,198
2023-10-27,KZ,198
2023-10-28,KZ,198
2023-10-29,KZ,198
2023-10-30,KZ,198
2023-10-31,KZ,199
2023-11-01,KZ,199
2023-11-02,KZ,199
2023-11-03,KZ,199
2023-11-04,KZ,199
2023-11-05,KZ,199
2023-11-06,KZ,199
2023-11-07,KZ,199
2023-11-08,KZ,199
2023-11-09,KZ,199
2023-11-10,KZ,199
2023-11-11,KZ,199
2023-11-12,KZ,199
2023-11-13,KZ,199
2023-11-14,KZ,199
2023-11-15,KZ,199
2023-11-16,KZ,199
2023-11-17,KZ,199
2023-11-18,KZ,199
2023-11-19,KZ,199
2023-11-20,KZ,198
2023-11-21,KZ,198
2023-11-22,KZ,198
2023-11-23,KZ,200
2023-11-24,KZ,200
2023-11-25,KZ,200
2023-11-26,KZ,200
2023-11-27,KZ,200
2023-11-28,KZ,200
2023-11-29,KZ,200
2023-11-30,KZ,200
2023-12-01,KZ,200
2023-12-02,KZ,200
2023-12-03,KZ,200
2023-12-04,KZ,200
2023-12-05,KZ,200
2023-12-06,KZ,200
2023-12-07,KZ,200
2023-12-08,KZ,200
2023-12-09,KZ,200
2023-12-10,KZ,200
2023-12-11,KZ,200
2023-12-12,KZ,200
2023-12-13,KZ,200
2023-12-14,KZ,200
2023-12-15,KZ,200
2023-12-16,KZ,200
2023-12-17,KZ,200
2023-12-18,KZ,200
2023-12-19,KZ,200
2023-12-20,KZ,200
2023-12-21,KZ,200
2023-12-22,KZ,200
2023-12-23,KZ,200
2023-12-24,KZ,200
2023-12-25,KZ,200
2023-12-26,KZ,200
2023-12-27,KZ,200
2023-12-28,KZ,201
2023-12-29,KZ,201
2023-12-30,KZ,201
2023-12-31,KZ,201
2024-01-01,KZ,201
2024-01-02,KZ,201
2024-01-03,KZ,201
2024-01-04,KZ,201
2024-01-05,KZ,201
2024-01-06,KZ,201
2024-01-07,KZ,201
2024-01-08,KZ,201
2024-01-09,KZ,201
2024-01-10,KZ,201
2024-01-11,KZ,202
2024-01-12,KZ,202
2024-01-13,KZ,202
2024-01-14,KZ,202
2024-01-15,KZ,202
2024-01-16,KZ,202
2024-01-17,KZ,202
2024-01-18,KZ,202
2024-01-19,KZ,202
2024-01-20,KZ,202
2024-01-21,KZ,202
2024-01-22,KZ,202
2024-01-23,KZ,203
2024-01-24,KZ,203
2024-01-25,KZ,203
2024-01-26,KZ,203
2024-01-27,KZ,203
2024-01-28,KZ,203
2024-01-29,KZ,203
2024-01-30,KZ,203
2024-01-31,KZ,203
2024-02-01,KZ,203
2024-02-02,KZ,203
2024-02-03,KZ,203
2024-02-04,KZ,203
2024-02-05,KZ,203
2024-02-06,KZ,203
2024-02-07,KZ,203
2024-02-08,KZ,203
2024-02-09,KZ,203
2024-02-10,KZ,203
2024-02-11,KZ,203
2024-02-12,KZ,203
2024-02-13,KZ,203
2024-02-14,KZ,203
2024-02-15,KZ,203
2024-02-16,KZ,203
2024-02-17,KZ,203
2024-02-18,KZ,203
2024-02-19,KZ,203
2024-02-20,KZ,203
2024-02-21,KZ,203
2024-02-22,KZ,203
2024-02-23,KZ,203
2024-02-24,KZ,203
2024-02-25,KZ,203
2024-02-26,KZ,203
2024-02-27,KZ,203
2024-02-28,KZ,203
2024-02-29,KZ,203
2024-03-01,KZ,203
2024-03-02,KZ,203
2024-03-03,KZ,203
2024-03-04,KZ,203
2024-03-05,KZ,203
2024-03-06,KZ,204
2024-03-07,KZ,204
2024-03-08,KZ,204
2024-03-09,KZ,204
2024-03-10,KZ,204
2024-03-11,KZ,204
2024-03-12,KZ,204
2024-03-13,KZ,203
2024-03-14,KZ,203
2024-03-15,KZ,203
2024-03-16,KZ,203
2024-03-17,KZ,203
2024-03-18,KZ,203
2024-03-19,KZ,203
2024-03-20,KZ,203
2024-03-21,KZ,203
2024-03-22,KZ,203
2024-03-23,KZ,203
2024-03-24,KZ,203
2024-03-25,KZ,203
2024-03-26,KZ,203
2024-03-27,KZ,203
2024-03-28,KZ,203
2024-03-29,KZ,203
2024-03-30,KZ,203
2024-03-31,KZ,203
2024-04-01,KZ,203
2024-04-02,KZ,203
2024-04-03,KZ,204
2024-04-04,KZ,204
2024-04-05,KZ,204
2024-04-06,KZ,204
2024-04-07,KZ,204
2024-04-08,KZ,204
2024-04-09,KZ,204
2024-04-10,KZ,204
2024-04-11,KZ,204
2024-04-12,KZ,204
2024-04-13,KZ,204
2024-04-14,KZ,204
2024-04-15,KZ,204
2024-04-16,KZ,205
2024-04-17,KZ,205
2024-04-18,KZ,205
2024-04-19,KZ,205
2024-04-20,KZ,205
2024-04-21,KZ,205
2024-04-22,KZ,205
2024-04-23,KZ,205
2024-04-24,KZ,205
2024-04-25,KZ,205
2024-04-26,KZ,205
2024-04-27,KZ,205
2024-04-28,KZ,205
2024-04-29,KZ,205
2024-04-30,KZ,205
2024-05-01,KZ,205
2024-05-02,KZ,205
2024-05-03,KZ,205
2024-05-04,KZ,205
2024-05-05,KZ,205
2024-05-06,KZ,205
2024-05-07,KZ,205
2024-05-08,KZ,205
2024-05-09,KZ,205
2024-05-10,KZ,205
2024-05-11,KZ,205
2024-05-12,KZ,205
2024-05-13,KZ,205
2024-05-14,KZ,205
2024-05-15,KZ,205
2024-05-16,KZ,205
2024-05-17,KZ,205
2024-05-18,KZ,205
2024-05-19,KZ,205
2024-05-20,KZ,205
2024-05-21,KZ,205
2024-05-22,KZ,205
2024-05-23,KZ,205
2024-05-24,KZ,206
2024-05-25,KZ,206
2024-05-26,KZ,206
2024-05-27,KZ,206
2024-05-28,KZ,206
2024-05-29,KZ,206
2024-05-30,KZ,206
2024-05-31,KZ,207
2024-06-01,KZ,207
2024-06-02,KZ,207
2024-06-03,KZ,207
2024-06-04,KZ,207
2024-06-05,KZ,207
2024-06-06,KZ,209
2024-06-07,KZ,209
2024-06-08,KZ,209
2024-06-09,KZ,209
2024-06-10,KZ,209
2024-06-11,KZ,209
2024-06-12,KZ,209
2024-06-13,KZ,210
2024-06-14,KZ,210
2024-06-15,KZ,210
2024-06-16,KZ,210
2024-06-17,KZ,210
2024-06-18,KZ,210
2024-06-19,KZ,208
2024-06-20,KZ,208
2024-06-21,KZ,208
2024-06-22,KZ,208
2024-06-23,KZ,208
2024-06-24,KZ,208
2024-06-25,KZ,208
2024-06-26,KZ,208
2024-06-27,KZ,208
2024-06-28,KZ,208
2024-06-29,KZ,208
2024-06-30,KZ,208
2024-07-01,KZ,208
2024-07-02,KZ,208
2024-07-03,KZ,208
2024-07-04,KZ,208
2024-07-05,KZ,208
2024-07-06,KZ,208
2024-07-07,KZ,208
2024-07-08,KZ,208
2024-07-09,KZ,208
2024-07-10,KZ,208
2024-07-11,KZ,208
2024-07-12,KZ,208
2024-07-13,KZ,208
2024-07-14,KZ,208
2024-07-15,KZ,208
2024-07-16,KZ,208
2024-07-17,KZ,208
2024-07-18,KZ,208
2024-07-19,KZ,209
2024-07-20,KZ,209
2024-07-21,KZ,209
2024-07-22,KZ,209
2024-07-23,KZ,209
2024-07-24,KZ,209
2024-07-25,KZ,209
2024-07-26,KZ,210
2024-07-27,KZ,210
2024-07-28,KZ,210
2024-07-29,KZ,210
2024-07-30,KZ,210
2024-07-31,KZ,210
2024-08-01,KZ,210
2024-08-02,KZ,210
2024-08-03,KZ,210
2024-08-04,KZ,210
2024-08-05,KZ,210
2024-08-06,KZ,210
2024-08-07,KZ,210
2024-08-08,KZ,210
2024-08-09,KZ,210
2024-08-10,KZ,210
2024-08-11,KZ,210
2024-08-12,KZ,210
2024-08-13,KZ,210
2024-08-14,KZ,210
2024-08-15,KZ,210
2024-08-16,KZ,210
2024-08-17,KZ,210
2024-08-18,KZ,210
2024-08-19,KZ,210
2024-08-20,KZ,210
2024-08-21,KZ,210
2024-08-22,KZ,210
2024-08-23,KZ,210
2024-08-24,KZ,210
2024-08-25,KZ,210
2024-08-26,KZ,210
2024-08-27,KZ,210
2024-08-28,KZ,210
2024-08-29,KZ,210
2024-08-30,KZ,210
2024-08-31,KZ,210
2024-09-01,KZ,210
2024-09-02,KZ,210
2024-09-03,KZ,210
2024-09-04,KZ,210
2024-09-05,KZ,210
2024-09-06,KZ,210
2024-09-07,KZ,210
2024-09-08,KZ,210
2024-09-09,KZ,210
2024-09-10,KZ,210
2024-09-11,KZ,210
2024-09-12,KZ,210
2024-09-13,KZ,212
2024-09-14,KZ,212
2024-09-15,KZ,212
2024-09-16,KZ,212
2024-09-17,KZ,212
2024-09-18,KZ,212
2024-09-19,KZ,212
2024-09-20,KZ,212
2024-09-21,KZ,212
2024-09-22,KZ,212
2024-09-23,KZ,212
2024-09-24,KZ,212
2024-09-25,KZ,212
2024-09-26,KZ,212
2024-09-27,KZ,212
2024-09-28,KZ,212
2024-09-29,KZ,212
2024-09-30,KZ,212
2024-10-01,KZ,212
2024-10-02,KZ,212
2024-10-03,KZ,212
2024-10-04,KZ,212
2024-10-05,KZ,212
2024-10-06,KZ,212
2024-10-07,KZ,212
2024-10-08,KZ,212
2024-10-09,KZ,212
2024-10-10,KZ,212
2024-10-11,KZ,212
2024-10-12,KZ,212
2024-10-13,KZ,212
2024-10-14,KZ,212
2024-10-15,KZ,211
2024-10-16,KZ,211
2024-10-17,KZ,211
2024-10-18,KZ,211
2024-10-19,KZ,211
2024-10-20,KZ,211
2024-10-21,KZ,210
2024-10-22,KZ,210
2024-10-23,KZ,210
2024-10-24,KZ,210
2024-10-25,KZ,210
2024-10-26,KZ,210
2024-10-27,KZ,210
2024-10-28,KZ,210
2024-10-29,KZ,210
2024-10-30,KZ,210
2024-10-31,KZ,210
2024-11-01,KZ,210
2024-11-02,KZ,210
2024-11-03,KZ,210
2024-11-04,KZ,210
2024-11-05,KZ,210
2024-11-06,KZ,210
2024-11-07,KZ,210
2024-11-08,KZ,210
2024-11-09,KZ,210
2024-11-10,KZ,210
2024-11-11,KZ,210
2024-11-12,KZ,208
2024-11-13,KZ,208
2024-11-14,KZ,207
2024-11-15,KZ,207
2024-11-16,KZ,207
2024-11-17,KZ,207
2024-11-18,KZ,208
2024-11-19,KZ,208
2024-11-20,KZ,207
2024-11-21,KZ,207
2024-11-22,KZ,207
2024-11-23,KZ,207
2024-11-24,KZ,207
2024-11-25,KZ,207
2024-11-26,KZ,207
2024-11-27,KZ,207
2024-11-28,KZ,207
2024-11-29,KZ,207
2024-11-30,KZ,207
2024-12-01,KZ,207
2024-12-02,KZ,207
2024-12-03,KZ,207
2024-12-04,KZ,207
2024-12-05,KZ,207
2024-12-06,KZ,207
2024-12-07,KZ,207
2024-12-08,KZ,207
2024-12-09,KZ,207
2024-12-10,KZ,207
2024-12-11,KZ,207
2024-12-12,KZ,207
2024-12-13,KZ,207
2024-12-14,KZ,207
2024-12-15,KZ,207
2024-12-16,KZ,207
2024-12-17,KZ,207
2024-12-18,KZ,207
2024-12-19,KZ,207
2024-12-20,KZ,207
2024-12-21,KZ,207
2024-12-22,KZ,207
2024-12-23,KZ,207
2024-12-24,KZ,207
2024-12-25,KZ,207
2024-12-26,KZ,207
2024-12-27,KZ,208
2024-12-28,KZ,208
2024-12-29,KZ,208
2024-12-30,KZ,208
2024-12-31,KZ,208
2025-01-01,KZ,208
2025-01-02,KZ,208
2025-01-03,KZ,208
2025-01-04,KZ,208
2025-01-05,KZ,208
2025-01-06,KZ,208
2025-01-07,KZ,208
2025-01-08,KZ,208
2025-01-09,KZ,208
2025-01-10,KZ,208
2025-01-11,KZ,208
2025-01-12,KZ,208
2025-01-13,KZ,208
2025-01-14,KZ,208
2025-01-15,KZ,208
2025-01-16,KZ,208
2025-01-17,KZ,208
2025-01-18,KZ,208
2025-01-19,KZ,208
2025-01-20,KZ,208
2025-01-21,KZ,208
2025-01-22,KZ,208
2025-01-23,KZ,208
2025-01-24,KZ,208
2025-01-25,KZ,208
2025-01-26,KZ,208
2025-01-27,KZ,208
2025-01-28,KZ,208
2025-01-29,KZ,208
2025-01-30,KZ,208
2025-01-31,KZ,208
2025-02-01,KZ,208
2025-02-02,KZ,208
2025-02-03,KZ,208
2025-02-04,KZ,208
2025-02-05,KZ,208
2025-02-06,KZ,208
2025-02-07,KZ,208
2025-02-08,KZ,208
2025-02-09,KZ,208
2025-02-10,KZ,208
2025-02-11,KZ,208
2025-02-12,KZ,208
2025-02-13,KZ,207
2025-02-14,KZ,207
2025-02-15,KZ,207
2025-02-16,KZ,207
2025-02-17,KZ,207
2025-02-18,KZ,207
2025-02-19,KZ,207
2025-02-20,KZ,207
2025-02-21,KZ,207
2025-02-22,KZ,207
2025-02-23,KZ,207
2025-02-24,KZ,208
2025-02-25,KZ,208
2025-02-26,KZ,208
2025-02-27,KZ,208
2025-02-28,KZ,208
2025-03-01,KZ,208
2025-03-02,KZ,208
