asn_country,date,asn_count,foreign_neighbour_count,local_neighbour_count,total_neighbour_count,foreign_neighbours_share
CZ,2021-10-18,576,3528,1699,5227,0.6749569542758752
CZ,2021-10-25,576,3570,1675,5245,0.680648236415634
CZ,2021-11-01,576,3712,1675,5387,0.6890662706515686
CZ,2021-11-08,576,3749,1681,5430,0.6904235727440148
CZ,2021-11-15,576,3691,1683,5374,0.6868254558987719
CZ,2021-11-22,576,3679,1683,5362,0.6861245803804551
CZ,2021-11-29,575,3658,1677,5335,0.6856607310215558
CZ,2021-12-06,574,3612,1681,5293,0.6824107311543548
CZ,2021-12-13,571,3626,1667,5293,0.6850557339882865
CZ,2021-12-20,572,3779,1666,5445,0.6940312213039486
CZ,2021-12-27,572,3620,1667,5287,0.6846983166256857
CZ,2022-01-03,572,3637,1663,5300,0.6862264150943396
CZ,2022-01-10,572,3625,1669,5294,0.6847374386097469
CZ,2022-01-17,572,3436,1668,5104,0.6731974921630094
CZ,2022-01-24,573,3706,1669,5375,0.6894883720930233
CZ,2022-01-31,573,3632,1671,5303,0.6848953422590986
CZ,2022-02-07,573,3704,1669,5373,0.6893727898753025
CZ,2022-02-14,572,3700,1671,5371,0.6888847514429343
CZ,2022-02-21,574,3621,1675,5296,0.6837235649546828
CZ,2022-02-28,576,3562,1675,5237,0.6801603971739546
CZ,2022-03-07,576,3537,1676,5213,0.6784960675234989
CZ,2022-03-14,574,3530,1668,5198,0.6791073489803771
CZ,2022-03-21,576,3486,1678,5164,0.6750580945003873
CZ,2022-03-28,575,3317,1670,4987,0.6651293362743133
CZ,2022-04-04,573,3220,1670,4890,0.6584867075664622
CZ,2022-04-11,572,3153,1670,4823,0.6537424839311632
CZ,2022-04-18,571,3220,1661,4881,0.659700880967015
CZ,2022-04-25,572,3103,1631,4734,0.6554710604140261
CZ,2022-05-02,572,3117,1659,4776,0.6526381909547738
CZ,2022-05-09,572,3089,1669,4758,0.6492223623371164
CZ,2022-05-16,572,3261,1661,4922,0.6625355546525803
CZ,2022-05-23,573,3350,1655,5005,0.6693306693306693
CZ,2022-05-30,573,3331,1653,4984,0.668338683788122
CZ,2022-06-06,573,3293,1574,4867,0.6765974933223752
CZ,2022-06-13,575,3380,1588,4968,0.6803542673107891
CZ,2022-06-20,575,3351,1580,4931,0.6795781788683837
CZ,2022-06-27,576,3335,1584,4919,0.6779833299451108
CZ,2022-07-04,577,3359,1587,4946,0.6791346542660736
CZ,2022-07-11,579,3534,1597,5131,0.6887546287273436
CZ,2022-07-18,579,3405,1593,4998,0.6812725090036015
CZ,2022-07-25,579,3365,1593,4958,0.6787010891488503
CZ,2022-08-01,581,3353,1609,4962,0.6757355904877066
CZ,2022-08-08,588,3166,1597,4763,0.6647071173630065
CZ,2022-08-15,587,3455,1603,5058,0.6830763147489126
CZ,2022-08-22,586,3470,1592,5062,0.6854998024496246
CZ,2022-08-29,586,3455,1601,5056,0.6833465189873418
CZ,2022-09-05,587,3505,1593,5098,0.6875245194193802
CZ,2022-09-12,587,3500,1601,5101,0.6861399725544011
CZ,2022-09-19,587,3470,1597,5067,0.6848233668837577
CZ,2022-09-26,588,3445,1597,5042,0.6832606108687029
CZ,2022-10-03,587,3467,1595,5062,0.6849071513235875
CZ,2022-10-10,587,3492,1593,5085,0.6867256637168142
CZ,2022-10-17,586,3492,1592,5084,0.6868607395751377
CZ,2022-10-24,586,3488,1582,5070,0.6879684418145957
CZ,2022-10-31,586,3466,1543,5009,0.6919544819325215
CZ,2022-11-07,585,3446,1547,4993,0.6901662327258161
CZ,2022-11-14,583,3450,1547,4997,0.6904142485491295
CZ,2022-11-21,583,3454,1563,5017,0.6884592385887981
CZ,2022-11-28,584,3463,1575,5038,0.6873759428344581
CZ,2022-12-05,579,3441,1569,5010,0.6868263473053893
CZ,2022-12-12,579,3317,1567,4884,0.6791564291564292
CZ,2022-12-19,578,3410,1592,5002,0.6817273090763695
CZ,2022-12-26,578,3402,1588,4990,0.6817635270541083
CZ,2023-01-02,578,3345,1582,4927,0.6789121169068398
CZ,2023-01-09,578,3230,1582,4812,0.671238570241064
CZ,2023-01-16,579,3245,1586,4831,0.6717035810391223
CZ,2023-01-23,581,3318,1562,4880,0.6799180327868852
CZ,2023-01-30,578,3146,1560,4706,0.6685082872928176
CZ,2023-02-06,576,3058,1439,4497,0.680008894818768
CZ,2023-02-13,574,3000,1480,4480,0.6696428571428571
CZ,2023-02-20,576,3138,1593,4731,0.663284717818643
CZ,2023-02-27,576,2941,1585,4526,0.6498011489173663
CZ,2023-03-06,575,3036,1591,4627,0.6561486924573158
CZ,2023-03-13,575,3010,1591,4601,0.6542056074766355
CZ,2023-03-20,578,3037,1595,4632,0.6556563039723662
CZ,2023-03-27,577,3058,1599,4657,0.6566459093837235
CZ,2023-04-03,576,3135,1597,4732,0.6625105663567202
CZ,2023-04-10,576,3110,1599,4709,0.660437460182629
CZ,2023-04-17,576,3085,1581,4666,0.6611658808401201
CZ,2023-04-24,575,3158,1592,4750,0.6648421052631579
CZ,2023-05-01,575,3354,1600,4954,0.677028663706096
CZ,2023-05-08,575,3341,1590,4931,0.6775501926586899
CZ,2023-05-15,575,3361,1582,4943,0.6799514464899858
CZ,2023-05-22,575,3219,1592,4811,0.6690916649345251
CZ,2023-05-29,576,3061,1595,4656,0.6574312714776632
CZ,2023-06-05,575,3320,1599,4919,0.6749339296605001
CZ,2023-06-12,575,3119,1603,4722,0.6605252011859382
CZ,2023-06-19,576,3279,1610,4889,0.6706893025158519
CZ,2023-06-26,576,3154,1612,4766,0.6617708770457407
CZ,2023-07-03,579,3141,1630,4771,0.6583525466359254
CZ,2023-07-10,579,3244,1634,4878,0.6650266502665027
CZ,2023-07-17,578,3131,1628,4759,0.6579113259088044
CZ,2023-07-24,578,3167,1630,4797,0.6602042943506358
CZ,2023-07-31,578,3162,1628,4790,0.6601252609603341
CZ,2023-08-07,580,3158,1626,4784,0.6601170568561873
CZ,2023-08-14,580,3150,1624,4774,0.6598240469208211
CZ,2023-08-21,578,3116,1624,4740,0.6573839662447257
CZ,2023-08-28,579,3189,1620,4809,0.6631316281971303
CZ,2023-09-04,578,3213,1624,4837,0.6642547033285094
CZ,2023-09-11,577,3215,1615,4830,0.6656314699792961
CZ,2023-09-18,578,3216,1621,4837,0.6648749224726069
CZ,2023-09-25,578,3245,1624,4869,0.6664612856849456
CZ,2023-10-02,578,3318,1628,4946,0.670845127375657
CZ,2023-10-09,578,3274,1630,4904,0.6676182707993474
CZ,2023-10-16,576,3276,1638,4914,0.6666666666666666
CZ,2023-10-23,576,3277,1633,4910,0.6674134419551935
CZ,2023-10-30,576,3299,1681,4980,0.6624497991967871
CZ,2023-11-06,576,3293,1647,4940,0.6665991902834008
CZ,2023-11-13,578,3304,1639,4943,0.6684199878616225
CZ,2023-11-20,578,3314,1633,4947,0.6699009500707499
CZ,2023-11-27,578,3259,1625,4884,0.6672809172809173
CZ,2023-12-04,578,3165,1627,4792,0.6604757929883138
CZ,2023-12-11,579,3254,1625,4879,0.6669399467103915
CZ,2023-12-18,580,3277,1633,4910,0.6674134419551935
CZ,2023-12-25,580,3057,1629,4686,0.6523687580025608
CZ,2024-01-01,579,3031,1633,4664,0.6498713550600344
CZ,2024-01-08,580,3036,1689,4725,0.6425396825396825
CZ,2024-01-15,581,2973,1632,4605,0.6456026058631922
CZ,2024-01-22,581,2996,1694,4690,0.6388059701492538
CZ,2024-01-29,581,3004,1642,4646,0.6465777012483858
CZ,2024-02-05,581,2870,1630,4500,0.6377777777777778
CZ,2024-02-12,581,2838,1631,4469,0.6350413962855225
CZ,2024-02-19,582,2841,1625,4466,0.6361397223466189
CZ,2024-02-26,583,2810,1631,4441,0.6327403737896871
CZ,2024-03-04,583,2809,1639,4448,0.6315197841726619
CZ,2024-03-11,586,2826,1641,4467,0.6326393552719947
CZ,2024-03-18,587,2815,1661,4476,0.6289097408400357
CZ,2024-03-25,588,3059,1661,4720,0.6480932203389831
CZ,2024-04-01,592,3062,1671,4733,0.6469469680963448
CZ,2024-04-08,592,3040,1669,4709,0.645572308345721
CZ,2024-04-15,593,3057,1673,4730,0.6463002114164905
CZ,2024-04-22,591,2995,1663,4658,0.6429798196650923
CZ,2024-04-29,591,3058,1667,4725,0.6471957671957672
CZ,2024-05-06,591,3079,1661,4740,0.6495780590717299
CZ,2024-05-13,591,3134,1664,4798,0.653188828678616
CZ,2024-05-20,590,3107,1653,4760,0.6527310924369748
CZ,2024-05-27,591,3103,1649,4752,0.6529882154882155
CZ,2024-06-03,593,3127,1655,4782,0.6539104976997072
CZ,2024-06-10,593,3037,1536,4573,0.6641154603105183
CZ,2024-06-17,592,3030,1530,4560,0.6644736842105263
CZ,2024-06-24,593,3002,1548,4550,0.6597802197802198
CZ,2024-07-01,592,3089,1542,4631,0.667026560138199
CZ,2024-07-08,594,3116,1549,4665,0.6679528403001072
CZ,2024-07-15,595,3132,1549,4681,0.6690878017517624
CZ,2024-07-22,596,3044,1549,4593,0.6627476594818201
CZ,2024-07-29,596,3150,1547,4697,0.6706408345752608
CZ,2024-08-05,597,3161,1551,4712,0.6708404074702886
CZ,2024-08-12,597,3164,1543,4707,0.6721903547907372
CZ,2024-08-19,598,3153,1539,4692,0.671994884910486
CZ,2024-08-26,597,3138,1539,4677,0.6709429121231558
CZ,2024-09-02,598,3403,1539,4942,0.688587616349656
CZ,2024-09-09,599,3404,1533,4937,0.6894875430423334
CZ,2024-09-16,596,3247,1524,4771,0.6805701110878223
CZ,2024-09-23,597,3298,1522,4820,0.6842323651452282
CZ,2024-09-30,598,3187,1520,4707,0.6770766942851073
CZ,2024-10-07,598,3198,1520,4718,0.6778295888088173
CZ,2024-10-14,597,3200,1512,4712,0.6791171477079796
CZ,2024-10-21,597,3242,1518,4760,0.6810924369747899
CZ,2024-10-28,598,3231,1536,4767,0.6777847702957835
CZ,2024-11-04,599,3222,1544,4766,0.6760386067981536
CZ,2024-11-11,600,3189,1546,4735,0.6734952481520592
CZ,2024-11-18,600,3170,1562,4732,0.6699070160608622
CZ,2024-11-25,600,3316,1560,4876,0.6800656275635767
CZ,2024-12-02,601,3133,1560,4693,0.667590027700831
CZ,2024-12-09,600,3067,1546,4613,0.6648601777585086
CZ,2024-12-16,596,3062,1542,4604,0.6650738488271069
CZ,2024-12-23,599,3188,1544,4732,0.6737109044801353
CZ,2024-12-30,597,3175,1537,4712,0.6738115449915111
CZ,2025-01-06,597,3186,1525,4711,0.6762895351305456
CZ,2025-01-13,597,3185,1539,4724,0.6742167654530059
CZ,2025-01-20,595,3178,1528,4706,0.6753081172970675
CZ,2025-01-27,596,3224,1538,4762,0.6770264594708106
CZ,2025-02-03,596,3205,1534,4739,0.6763030175142435
CZ,2025-02-10,592,3422,1523,4945,0.6920121334681496
CZ,2025-02-17,591,3287,1519,4806,0.6839367457344986
CZ,2025-02-24,590,3242,1511,4753,0.6820955186198191
CZ,2025-03-03,589,3231,1521,4752,0.6799242424242424
CZ,2025-03-10,590,3315,1525,4840,0.6849173553719008
CZ,2025-03-17,592,3328,1519,4847,0.686610274396534
CZ,2025-03-24,593,3390,1509,4899,0.6919779546846295
CZ,2025-03-31,595,3461,1519,4980,0.6949799196787149
CZ,2025-04-07,597,3194,1527,4721,0.6765515780554967
CZ,2025-04-14,598,3267,1527,4794,0.681476846057572
CZ,2025-04-21,599,3248,1543,4791,0.677937800041745
CZ,2025-04-28,598,3249,1547,4796,0.6774395329441201
CZ,2025-05-05,598,3252,1551,4803,0.6770768269831355
CZ,2025-05-12,596,3069,1533,4602,0.666883963494133
CZ,2025-05-19,596,3155,1535,4690,0.6727078891257996
CZ,2025-05-26,595,3152,1539,4691,0.6719249626945214
CZ,2025-06-02,596,3095,1545,4640,0.6670258620689655
CZ,2025-06-09,596,3098,1541,4639,0.6678163397283897
CZ,2025-06-16,596,3166,1535,4701,0.6734737289938311
CZ,2025-06-23,595,3233,1535,4768,0.6780620805369127
CZ,2025-06-30,594,3245,1531,4776,0.6794388609715243
CZ,2025-07-07,594,3221,1523,4744,0.6789629005059022
CZ,2025-07-14,593,3384,1525,4909,0.6893460990018334
CZ,2025-07-21,592,3296,1503,4799,0.6868097520316733
CZ,2025-07-28,592,3332,1510,4842,0.688145394465097
CZ,2025-08-04,592,3348,1510,4858,0.6891724989707698
CZ,2025-08-11,593,3356,1508,4864,0.6899671052631579
CZ,2025-08-18,592,3349,1502,4851,0.6903731189445476
CZ,2025-08-25,593,3399,1500,4899,0.6938150642988365
CZ,2025-09-01,593,3404,1502,4906,0.6938442723196087
CZ,2025-09-08,593,3392,1504,4896,0.6928104575163399
CZ,2025-09-15,592,3475,1510,4985,0.6970912738214644
CZ,2025-09-22,591,3497,1510,5007,0.6984222089075295
CZ,2025-09-29,591,3501,1502,5003,0.6997801319208475
EE,2019-01-07,114,239,181,420,0.569047619047619
EE,2019-01-14,114,237,181,418,0.5669856459330144
EE,2019-01-21,114,236,181,417,0.565947242206235
EE,2019-01-28,114,237,181,418,0.5669856459330144
EE,2019-02-04,113,238,183,421,0.5653206650831354
EE,2019-02-11,114,239,185,424,0.5636792452830188
EE,2019-02-18,115,240,185,425,0.5647058823529412
EE,2019-02-25,116,244,185,429,0.5687645687645687
EE,2019-03-04,116,239,183,422,0.566350710900474
EE,2019-03-11,116,244,185,429,0.5687645687645687
EE,2019-03-18,116,246,183,429,0.5734265734265734
EE,2019-03-25,116,248,183,431,0.5754060324825986
EE,2019-04-01,116,249,182,431,0.5777262180974478
EE,2019-04-08,116,250,179,429,0.5827505827505828
EE,2019-04-15,118,247,183,430,0.5744186046511628
EE,2019-04-22,117,244,183,427,0.5714285714285714
EE,2019-04-29,118,252,185,437,0.5766590389016019
EE,2019-05-06,118,251,181,432,0.5810185185185185
EE,2019-05-13,118,254,183,437,0.5812356979405034
EE,2019-05-20,117,164,181,345,0.4753623188405797
EE,2019-05-27,119,252,185,437,0.5766590389016019
EE,2019-06-03,119,249,187,436,0.5711009174311926
EE,2019-06-10,116,246,185,431,0.5707656612529002
EE,2019-06-17,117,246,185,431,0.5707656612529002
EE,2019-06-24,117,247,187,434,0.5691244239631337
EE,2019-07-01,118,247,187,434,0.5691244239631337
EE,2019-07-08,116,245,186,431,0.568445475638051
EE,2019-07-15,117,242,189,431,0.5614849187935035
EE,2019-07-22,117,243,189,432,0.5625
EE,2019-07-29,117,243,189,432,0.5625
EE,2019-08-05,117,241,191,432,0.5578703703703703
EE,2019-08-12,118,250,187,437,0.5720823798627003
EE,2019-08-19,119,247,190,437,0.5652173913043478
EE,2019-08-26,120,254,191,445,0.5707865168539326
EE,2019-09-02,122,255,191,446,0.5717488789237668
EE,2019-09-09,122,257,191,448,0.5736607142857143
EE,2019-09-16,122,256,192,448,0.5714285714285714
EE,2019-09-23,122,256,192,448,0.5714285714285714
EE,2019-09-30,122,255,190,445,0.5730337078651685
EE,2019-10-07,123,257,192,449,0.5723830734966593
EE,2019-10-14,124,258,197,455,0.567032967032967
EE,2019-10-21,124,256,199,455,0.5626373626373626
EE,2019-10-28,125,266,197,463,0.5745140388768899
EE,2019-11-04,125,259,199,458,0.5655021834061136
EE,2019-11-11,124,269,196,465,0.578494623655914
EE,2019-11-18,123,265,197,462,0.5735930735930735
EE,2019-11-25,126,256,199,455,0.5626373626373626
EE,2019-12-02,126,260,199,459,0.5664488017429193
EE,2019-12-09,126,263,201,464,0.5668103448275862
EE,2019-12-16,126,268,201,469,0.5714285714285714
EE,2019-12-23,126,271,203,474,0.5717299578059072
EE,2019-12-30,126,272,201,473,0.5750528541226215
EE,2020-01-06,126,272,201,473,0.5750528541226215
EE,2020-01-13,124,268,200,468,0.5726495726495726
EE,2020-01-20,124,271,200,471,0.5753715498938429
EE,2020-01-27,123,277,200,477,0.5807127882599581
EE,2020-02-03,124,279,200,479,0.5824634655532359
EE,2020-02-10,123,275,200,475,0.5789473684210527
EE,2020-02-17,124,281,200,481,0.5841995841995842
EE,2020-02-24,124,285,202,487,0.5852156057494866
EE,2020-03-02,125,283,199,482,0.5871369294605809
EE,2020-03-09,124,278,202,480,0.5791666666666667
EE,2020-03-16,125,279,205,484,0.5764462809917356
EE,2020-03-23,125,277,205,482,0.5746887966804979
EE,2020-03-30,125,278,204,482,0.5767634854771784
EE,2020-04-06,126,279,204,483,0.577639751552795
EE,2020-04-13,126,281,206,487,0.5770020533880903
EE,2020-04-20,126,282,206,488,0.5778688524590164
EE,2020-04-27,125,282,207,489,0.5766871165644172
EE,2020-05-04,127,281,209,490,0.573469387755102
EE,2020-05-11,130,309,211,520,0.5942307692307692
EE,2020-05-18,129,281,211,492,0.5711382113821138
EE,2020-05-25,129,286,213,499,0.5731462925851704
EE,2020-06-01,129,289,213,502,0.5756972111553785
EE,2020-06-08,130,290,213,503,0.5765407554671969
EE,2020-06-15,130,292,214,506,0.5770750988142292
EE,2020-06-22,130,280,211,491,0.570264765784114
EE,2020-06-29,129,286,211,497,0.5754527162977867
EE,2020-07-06,128,286,212,498,0.5742971887550201
EE,2020-07-13,128,286,211,497,0.5754527162977867
EE,2020-07-20,129,283,211,494,0.5728744939271255
EE,2020-07-27,129,294,211,505,0.5821782178217821
EE,2020-08-03,130,301,211,512,0.587890625
EE,2020-08-10,129,300,212,512,0.5859375
EE,2020-08-17,130,297,212,509,0.5834970530451866
EE,2020-08-24,130,297,212,509,0.5834970530451866
EE,2020-08-31,130,300,212,512,0.5859375
EE,2020-09-07,131,299,214,513,0.5828460038986355
EE,2020-09-14,131,300,215,515,0.5825242718446602
EE,2020-09-21,132,304,217,521,0.5834932821497121
EE,2020-09-28,133,308,219,527,0.5844402277039848
EE,2020-10-05,133,313,221,534,0.5861423220973783
EE,2020-10-12,132,305,221,526,0.5798479087452472
EE,2020-10-19,134,303,221,524,0.5782442748091603
EE,2020-10-26,134,302,219,521,0.5796545105566219
EE,2020-11-02,131,312,218,530,0.5886792452830188
EE,2020-11-09,135,315,220,535,0.5887850467289719
EE,2020-11-16,134,315,217,532,0.5921052631578947
EE,2020-11-23,133,314,215,529,0.5935727788279773
EE,2020-11-30,134,319,215,534,0.5973782771535581
EE,2020-12-07,134,320,212,532,0.6015037593984962
EE,2020-12-14,134,318,214,532,0.5977443609022557
EE,2020-12-21,134,223,215,438,0.5091324200913242
EE,2020-12-28,134,225,215,440,0.5113636363636364
EE,2021-01-04,132,218,217,435,0.5011494252873563
EE,2021-01-11,132,216,215,431,0.5011600928074246
EE,2021-01-18,132,218,217,435,0.5011494252873563
EE,2021-01-25,131,206,215,421,0.48931116389548696
EE,2021-02-01,132,204,217,421,0.4845605700712589
EE,2021-02-08,133,213,219,432,0.4930555555555556
EE,2021-02-15,132,204,221,425,0.48
EE,2021-02-22,134,213,221,434,0.49078341013824883
EE,2021-03-01,134,209,221,430,0.48604651162790696
EE,2021-03-08,136,216,221,437,0.494279176201373
EE,2021-03-15,136,212,221,433,0.4896073903002309
EE,2021-03-22,136,213,221,434,0.49078341013824883
EE,2021-03-29,136,223,221,444,0.5022522522522522
EE,2021-04-05,136,219,221,440,0.49772727272727274
EE,2021-04-12,136,210,223,433,0.48498845265588914
EE,2021-04-19,134,208,221,429,0.48484848484848486
EE,2021-04-26,134,209,221,430,0.48604651162790696
EE,2021-05-03,134,210,221,431,0.4872389791183295
EE,2021-05-10,131,206,220,426,0.4835680751173709
EE,2021-05-17,132,206,218,424,0.4858490566037736
EE,2021-05-24,132,209,220,429,0.48717948717948717
EE,2021-05-31,131,201,219,420,0.4785714285714286
EE,2021-06-07,131,209,221,430,0.48604651162790696
EE,2021-06-14,131,210,223,433,0.48498845265588914
EE,2021-06-21,131,210,219,429,0.48951048951048953
EE,2021-06-28,131,209,219,428,0.4883177570093458
EE,2021-07-05,132,214,221,435,0.49195402298850577
EE,2021-07-12,132,210,219,429,0.48951048951048953
EE,2021-07-19,134,208,219,427,0.48711943793911006
EE,2021-07-26,134,208,219,427,0.48711943793911006
EE,2021-08-02,134,218,212,430,0.5069767441860465
EE,2021-08-09,139,217,218,435,0.49885057471264366
EE,2021-08-16,139,224,218,442,0.5067873303167421
EE,2021-08-23,138,220,218,438,0.502283105022831
EE,2021-08-30,138,217,218,435,0.49885057471264366
EE,2021-09-06,139,219,218,437,0.5011441647597255
EE,2021-09-13,139,228,220,448,0.5089285714285714
EE,2021-09-20,139,228,216,444,0.5135135135135135
EE,2021-09-27,139,228,217,445,0.5123595505617977
EE,2021-10-04,140,229,217,446,0.5134529147982063
EE,2021-10-11,140,229,218,447,0.5123042505592841
EE,2021-10-18,142,235,222,457,0.5142231947483589
EE,2021-10-25,142,237,222,459,0.5163398692810458
EE,2021-11-01,142,239,224,463,0.5161987041036717
EE,2021-11-08,141,238,224,462,0.5151515151515151
EE,2021-11-15,141,236,223,459,0.514161220043573
EE,2021-11-22,141,230,219,449,0.512249443207127
EE,2021-11-29,141,233,221,454,0.513215859030837
EE,2021-12-06,141,230,223,453,0.5077262693156733
EE,2021-12-13,140,230,221,451,0.5099778270509978
EE,2021-12-20,141,235,221,456,0.5153508771929824
EE,2021-12-27,141,235,221,456,0.5153508771929824
EE,2022-01-03,140,235,219,454,0.5176211453744494
EE,2022-01-10,140,233,223,456,0.5109649122807017
EE,2022-01-17,140,232,223,455,0.5098901098901099
EE,2022-01-24,140,233,225,458,0.5087336244541485
EE,2022-01-31,141,236,225,461,0.5119305856832972
EE,2022-02-07,139,244,223,467,0.5224839400428265
EE,2022-02-14,139,243,225,468,0.5192307692307693
EE,2022-02-21,140,246,227,473,0.5200845665961945
EE,2022-02-28,141,245,227,472,0.5190677966101694
EE,2022-03-07,141,248,227,475,0.5221052631578947
EE,2022-03-14,142,247,227,474,0.5210970464135021
EE,2022-03-21,142,249,225,474,0.5253164556962026
EE,2022-03-28,143,255,223,478,0.5334728033472803
EE,2022-04-04,143,252,222,474,0.5316455696202531
EE,2022-04-11,143,253,220,473,0.5348837209302325
EE,2022-04-18,143,249,221,470,0.5297872340425532
EE,2022-04-25,143,252,223,475,0.5305263157894737
EE,2022-05-02,143,250,223,473,0.5285412262156448
EE,2022-05-09,143,253,223,476,0.5315126050420168
EE,2022-05-16,143,259,223,482,0.5373443983402489
EE,2022-05-23,143,259,223,482,0.5373443983402489
EE,2022-05-30,144,248,224,472,0.5254237288135594
EE,2022-06-06,144,247,226,473,0.5221987315010571
EE,2022-06-13,144,258,224,482,0.5352697095435685
EE,2022-06-20,144,262,224,486,0.5390946502057613
EE,2022-06-27,145,262,226,488,0.5368852459016393
EE,2022-07-04,144,269,226,495,0.5434343434343434
EE,2022-07-11,145,289,225,514,0.5622568093385214
EE,2022-07-18,145,265,225,490,0.5408163265306123
EE,2022-07-25,144,271,225,496,0.5463709677419355
EE,2022-08-01,145,273,226,499,0.5470941883767535
EE,2022-08-08,145,273,228,501,0.5449101796407185
EE,2022-08-15,143,264,222,486,0.5432098765432098
EE,2022-08-22,143,264,224,488,0.5409836065573771
EE,2022-08-29,143,328,220,548,0.5985401459854015
EE,2022-09-05,142,322,218,540,0.5962962962962963
EE,2022-09-12,141,323,216,539,0.5992578849721707
EE,2022-09-19,141,327,215,542,0.6033210332103321
EE,2022-09-26,141,317,217,534,0.5936329588014981
EE,2022-10-03,141,318,217,535,0.594392523364486
EE,2022-10-10,141,325,221,546,0.5952380952380952
EE,2022-10-17,141,322,219,541,0.5951940850277264
EE,2022-10-24,141,322,213,535,0.6018691588785047
EE,2022-10-31,141,323,215,538,0.6003717472118959
EE,2022-11-07,139,318,214,532,0.5977443609022557
EE,2022-11-14,139,321,214,535,0.6
EE,2022-11-21,139,320,214,534,0.599250936329588
EE,2022-11-28,138,322,216,538,0.5985130111524164
EE,2022-12-05,138,327,217,544,0.6011029411764706
EE,2022-12-12,137,330,219,549,0.6010928961748634
EE,2022-12-19,138,335,221,556,0.6025179856115108
EE,2022-12-26,138,334,218,552,0.605072463768116
EE,2023-01-02,138,335,216,551,0.6079854809437386
EE,2023-01-09,139,336,218,554,0.6064981949458483
EE,2023-01-16,138,339,218,557,0.6086175942549371
EE,2023-01-23,140,351,216,567,0.6190476190476191
EE,2023-01-30,139,352,216,568,0.6197183098591549
EE,2023-02-06,139,351,218,569,0.616871704745167
EE,2023-02-13,139,355,218,573,0.6195462478184991
EE,2023-02-20,139,355,218,573,0.6195462478184991
EE,2023-02-27,139,359,218,577,0.6221837088388215
EE,2023-03-06,139,364,220,584,0.6232876712328768
EE,2023-03-13,140,383,222,605,0.6330578512396694
EE,2023-03-20,141,386,220,606,0.636963696369637
EE,2023-03-27,141,390,220,610,0.639344262295082
EE,2023-04-03,140,386,220,606,0.636963696369637
EE,2023-04-10,141,385,224,609,0.632183908045977
EE,2023-04-17,141,390,224,614,0.6351791530944625
EE,2023-04-24,142,398,228,626,0.6357827476038339
EE,2023-05-01,143,403,226,629,0.6406995230524642
EE,2023-05-08,141,407,226,633,0.6429699842022117
EE,2023-05-15,141,407,226,633,0.6429699842022117
EE,2023-05-22,142,409,220,629,0.6502384737678856
EE,2023-05-29,143,403,220,623,0.6468699839486356
EE,2023-06-05,143,405,222,627,0.645933014354067
EE,2023-06-12,144,416,222,638,0.6520376175548589
EE,2023-06-19,144,409,222,631,0.6481774960380349
EE,2023-06-26,144,400,218,618,0.6472491909385113
EE,2023-07-03,144,408,218,626,0.6517571884984026
EE,2023-07-10,145,449,214,663,0.6772247360482655
EE,2023-07-17,145,464,214,678,0.6843657817109144
EE,2023-07-24,146,439,216,655,0.6702290076335878
EE,2023-07-31,147,438,214,652,0.6717791411042945
EE,2023-08-07,147,445,214,659,0.6752655538694993
EE,2023-08-14,147,464,214,678,0.6843657817109144
EE,2023-08-21,146,434,213,647,0.6707882534775889
EE,2023-08-28,146,433,213,646,0.6702786377708978
EE,2023-09-04,146,434,215,649,0.6687211093990755
EE,2023-09-11,147,435,217,652,0.6671779141104295
EE,2023-09-18,147,438,213,651,0.6728110599078341
EE,2023-09-25,149,434,217,651,0.6666666666666666
EE,2023-10-02,150,446,219,665,0.6706766917293233
EE,2023-10-09,150,427,217,644,0.6630434782608695
EE,2023-10-16,150,488,217,705,0.6921985815602837
EE,2023-10-23,150,487,217,704,0.6917613636363636
EE,2023-10-30,149,479,217,696,0.6882183908045977
EE,2023-11-06,151,478,226,704,0.6789772727272727
EE,2023-11-13,153,480,226,706,0.6798866855524079
EE,2023-11-20,153,478,226,704,0.6789772727272727
EE,2023-11-27,151,468,224,692,0.6763005780346821
EE,2023-12-04,151,516,222,738,0.6991869918699187
EE,2023-12-11,152,521,224,745,0.6993288590604027
EE,2023-12-18,154,538,228,766,0.7023498694516971
EE,2023-12-25,154,504,228,732,0.6885245901639344
EE,2024-01-01,154,545,228,773,0.705045278137128
EE,2024-01-08,153,539,228,767,0.7027379400260756
EE,2024-01-15,154,539,230,769,0.7009102730819246
EE,2024-01-22,153,541,224,765,0.7071895424836602
EE,2024-01-29,153,543,222,765,0.7098039215686275
EE,2024-02-05,154,543,226,769,0.706111833550065
EE,2024-02-12,154,536,224,760,0.7052631578947368
EE,2024-02-19,154,531,226,757,0.7014531043593131
EE,2024-02-26,155,533,226,759,0.7022397891963109
EE,2024-03-04,153,539,230,769,0.7009102730819246
EE,2024-03-11,155,528,226,754,0.7002652519893899
EE,2024-03-18,155,526,232,758,0.6939313984168866
EE,2024-03-25,156,529,226,755,0.7006622516556291
EE,2024-04-01,157,565,233,798,0.7080200501253133
EE,2024-04-08,157,525,237,762,0.6889763779527559
EE,2024-04-15,157,528,237,765,0.6901960784313725
EE,2024-04-22,157,546,237,783,0.6973180076628352
EE,2024-04-29,156,564,239,803,0.7023661270236613
EE,2024-05-06,156,651,237,888,0.7331081081081081
EE,2024-05-13,157,561,237,798,0.7030075187969925
EE,2024-05-20,156,546,237,783,0.6973180076628352
